Agri-Park West Unified WS,Soil Moisture Sum,Soil Moisture 8",Soil Moisture 16",Soil Moisture 28",Soil Moisture 36",Soil Moisture 48",Soil Moisture 56",Pressure Switch - Calculated
4/23/2020 10:00:00 PM,348.12,51.48,53.25,54.12,61.69,60.12,67.45,1
4/23/2020 9:00:00 PM,348.06,51.48,53.24,54.1,61.69,60.1,67.45,1
4/23/2020 8:00:00 PM,347.98,51.45,53.22,54.08,61.7,60.07,67.45,1
4/23/2020 7:00:00 PM,347.86,51.39,53.22,54.07,61.68,60.04,67.46,1
4/23/2020 6:00:00 PM,347.86,51.36,53.2,54.07,61.69,60.05,67.48,1
4/23/2020 5:00:00 PM,347.93,51.3,53.22,54.09,61.74,60.07,67.52,1
4/23/2020 4:00:00 PM,348.17,51.27,53.23,54.13,61.8,60.14,67.61,1
4/23/2020 3:00:00 PM,348.44,51.24,53.25,54.19,61.86,60.23,67.66,0.667
4/23/2020 2:00:00 PM,348.81,51.23,53.28,54.27,61.94,60.35,67.74,0
4/23/2020 1:00:00 PM,349.26,51.25,53.31,54.34,62.03,60.5,67.82,0
4/23/2020 12:00:00 PM,349.75,51.3,53.37,54.42,62.12,60.65,67.9,0
4/23/2020 11:00:00 AM,350.12,51.33,53.39,54.48,62.17,60.78,67.96,0
4/23/2020 10:00:00 AM,350.54,51.41,53.43,54.54,62.24,60.91,68.02,0
4/23/2020 9:00:00 AM,351.12,51.53,53.48,54.6,62.32,61.09,68.09,0
4/23/2020 8:00:00 AM,351.38,51.61,53.49,54.65,62.36,61.16,68.13,0
4/23/2020 7:00:00 AM,351.47,51.64,53.48,54.65,62.39,61.18,68.13,0
4/23/2020 6:00:00 AM,351.47,51.65,53.47,54.64,62.39,61.19,68.13,0
4/23/2020 5:00:00 AM,351.46,51.67,53.46,54.63,62.39,61.18,68.13,0
4/23/2020 4:00:00 AM,351.44,51.68,53.44,54.62,62.4,61.18,68.13,0
4/23/2020 3:00:00 AM,351.43,51.69,53.43,54.61,62.4,61.18,68.12,0
4/23/2020 2:00:00 AM,351.36,51.69,53.42,54.61,62.4,61.16,68.09,0
4/23/2020 1:00:00 AM,351.32,51.67,53.4,54.59,62.41,61.15,68.1,0
4/23/2020 12:00:00 AM,351.28,51.67,53.38,54.59,62.42,61.12,68.1,0
4/22/2020 11:00:00 PM,351.19,51.65,53.36,54.58,62.42,61.1,68.08,0
4/22/2020 10:00:00 PM,351.11,51.61,53.35,54.56,62.42,61.09,68.08,0
4/22/2020 9:00:00 PM,351.02,51.57,53.34,54.55,62.41,61.08,68.07,0
4/22/2020 8:00:00 PM,350.88,51.49,53.33,54.54,62.43,61.04,68.05,0
4/22/2020 7:00:00 PM,350.74,51.38,53.31,54.55,62.42,61.03,68.05,0
4/22/2020 6:00:00 PM,350.66,51.29,53.31,54.55,62.44,61.01,68.07,0
4/22/2020 5:00:00 PM,350.73,51.22,53.31,54.57,62.48,61.03,68.12,0
4/22/2020 4:00:00 PM,350.88,51.16,53.33,54.61,62.53,61.09,68.17,0
4/22/2020 3:00:00 PM,351.17,51.11,53.37,54.66,62.6,61.2,68.23,0
4/22/2020 2:00:00 PM,351.6,51.11,53.41,54.74,62.69,61.34,68.31,0
4/22/2020 1:00:00 PM,352,51.14,53.46,54.8,62.76,61.47,68.36,0
4/22/2020 12:00:00 PM,352.37,51.18,53.49,54.86,62.83,61.59,68.42,0
4/22/2020 11:00:00 AM,352.76,51.24,53.52,54.92,62.89,61.72,68.47,0
4/22/2020 10:00:00 AM,353.14,51.31,53.56,54.97,62.94,61.84,68.52,0
4/22/2020 9:00:00 AM,353.42,51.39,53.58,54.99,62.98,61.92,68.57,0
4/22/2020 8:00:00 AM,353.6,51.46,53.59,55,63.02,61.96,68.57,0
4/22/2020 7:00:00 AM,353.68,51.53,53.59,54.99,63.04,61.96,68.57,0
4/22/2020 6:00:00 AM,353.7,51.57,53.59,55,63.04,61.95,68.56,0
4/22/2020 5:00:00 AM,353.68,51.59,53.58,54.99,63.04,61.93,68.56,0
4/22/2020 4:00:00 AM,353.67,51.6,53.57,54.98,63.04,61.93,68.55,0
4/22/2020 3:00:00 AM,353.63,51.62,53.55,54.97,63.04,61.92,68.54,0
4/22/2020 2:00:00 AM,353.6,51.63,53.54,54.97,63.04,61.91,68.53,0
4/22/2020 1:00:00 AM,353.57,51.63,53.52,54.97,63.04,61.88,68.53,0
4/22/2020 12:00:00 AM,353.51,51.62,53.51,54.96,63.04,61.87,68.52,0
4/21/2020 11:00:00 PM,353.44,51.6,53.51,54.94,63.04,61.86,68.51,0
4/21/2020 10:00:00 PM,353.37,51.57,53.49,54.94,63.03,61.84,68.5,0
4/21/2020 9:00:00 PM,353.27,51.5,53.48,54.94,63.04,61.82,68.49,0
4/21/2020 8:00:00 PM,353.17,51.45,53.47,54.93,63.04,61.81,68.47,0
4/21/2020 7:00:00 PM,353.06,51.35,53.47,54.93,63.04,61.78,68.49,0
4/21/2020 6:00:00 PM,352.95,51.26,53.46,54.93,63.05,61.76,68.49,0
4/21/2020 5:00:00 PM,353.01,51.19,53.47,54.95,63.09,61.78,68.52,0
4/21/2020 4:00:00 PM,353.15,51.15,53.51,54.97,63.15,61.83,68.55,0
4/21/2020 3:00:00 PM,353.37,51.12,53.54,55.02,63.2,61.88,68.61,0
4/21/2020 2:00:00 PM,353.74,51.11,53.58,55.1,63.27,62.01,68.67,0
4/21/2020 1:00:00 PM,354.1,51.13,53.63,55.15,63.34,62.11,68.73,0
4/21/2020 12:00:00 PM,354.52,51.18,53.68,55.22,63.41,62.24,68.78,0
4/21/2020 11:00:00 AM,354.88,51.26,53.71,55.28,63.46,62.34,68.83,0
4/21/2020 10:00:00 AM,355.23,51.32,53.76,55.33,63.52,62.44,68.87,0
4/21/2020 9:00:00 AM,355.47,51.39,53.78,55.34,63.56,62.5,68.89,0
4/21/2020 8:00:00 AM,355.62,51.47,53.8,55.35,63.59,62.52,68.9,0
4/21/2020 7:00:00 AM,355.67,51.53,53.81,55.35,63.58,62.51,68.89,0
4/21/2020 6:00:00 AM,355.66,51.56,53.79,55.34,63.58,62.51,68.87,0
4/21/2020 5:00:00 AM,355.69,51.6,53.81,55.34,63.58,62.49,68.88,0
4/21/2020 4:00:00 AM,355.71,51.63,53.81,55.33,63.58,62.49,68.87,0
4/21/2020 3:00:00 AM,355.69,51.66,53.81,55.31,63.58,62.46,68.87,0
4/21/2020 2:00:00 AM,355.69,51.68,53.81,55.32,63.58,62.45,68.85,0
4/21/2020 1:00:00 AM,355.66,51.69,53.8,55.3,63.58,62.45,68.84,0
4/21/2020 12:00:00 AM,355.66,51.71,53.8,55.3,63.58,62.44,68.84,0
4/20/2020 11:00:00 PM,355.62,51.72,53.79,55.29,63.57,62.43,68.82,0
4/20/2020 10:00:00 PM,355.58,51.71,53.79,55.29,63.57,62.4,68.82,0
4/20/2020 9:00:00 PM,355.51,51.69,53.79,55.27,63.57,62.39,68.8,0
4/20/2020 8:00:00 PM,355.44,51.66,53.78,55.27,63.56,62.38,68.79,0
4/20/2020 7:00:00 PM,355.38,51.64,53.78,55.26,63.56,62.35,68.8,0
4/20/2020 6:00:00 PM,355.32,51.6,53.78,55.25,63.57,62.33,68.78,0
4/20/2020 5:00:00 PM,355.29,51.56,53.78,55.26,63.57,62.33,68.79,0
4/20/2020 4:00:00 PM,355.32,51.53,53.8,55.27,63.59,62.33,68.81,0
4/20/2020 3:00:00 PM,355.4,51.51,53.81,55.28,63.62,62.35,68.83,0
4/20/2020 2:00:00 PM,355.55,51.51,53.83,55.31,63.66,62.39,68.85,0
4/20/2020 1:00:00 PM,355.77,51.53,53.86,55.34,63.69,62.45,68.89,0
4/20/2020 12:00:00 PM,355.98,51.55,53.88,55.37,63.72,62.52,68.93,0
4/20/2020 11:00:00 AM,356.19,51.6,53.9,55.4,63.75,62.58,68.96,0
4/20/2020 10:00:00 AM,356.37,51.64,53.92,55.42,63.78,62.63,68.98,0
4/20/2020 9:00:00 AM,356.46,51.67,53.93,55.42,63.79,62.66,68.99,0
4/20/2020 8:00:00 AM,356.54,51.71,53.93,55.42,63.81,62.68,69,0
4/20/2020 7:00:00 AM,356.6,51.76,53.94,55.41,63.83,62.67,68.99,0
4/20/2020 6:00:00 AM,356.64,51.79,53.94,55.42,63.83,62.68,68.98,0
4/20/2020 5:00:00 AM,356.63,51.83,53.94,55.4,63.82,62.66,68.97,0
4/20/2020 4:00:00 AM,356.63,51.85,53.94,55.4,63.83,62.65,68.97,0
4/20/2020 3:00:00 AM,356.63,51.87,53.93,55.39,63.83,62.64,68.96,0
4/20/2020 2:00:00 AM,356.59,51.88,53.92,55.38,63.82,62.63,68.95,0
4/20/2020 1:00:00 AM,356.58,51.9,53.92,55.37,63.83,62.62,68.94,0
4/20/2020 12:00:00 AM,356.57,51.91,53.91,55.37,63.83,62.61,68.94,0
4/19/2020 11:00:00 PM,356.49,51.9,53.9,55.36,63.82,62.59,68.93,0
4/19/2020 10:00:00 PM,356.45,51.89,53.89,55.35,63.83,62.58,68.91,0
4/19/2020 9:00:00 PM,356.34,51.86,53.89,55.34,63.82,62.54,68.9,0
4/19/2020 8:00:00 PM,356.28,51.82,53.89,55.34,63.82,62.51,68.9,0
4/19/2020 7:00:00 PM,356.15,51.76,53.89,55.32,63.81,62.5,68.88,0
4/19/2020 6:00:00 PM,356.09,51.68,53.89,55.33,63.82,62.48,68.89,0
4/19/2020 5:00:00 PM,356.14,51.65,53.91,55.34,63.86,62.48,68.9,0
4/19/2020 4:00:00 PM,356.23,51.61,53.93,55.36,63.89,62.51,68.93,0
4/19/2020 3:00:00 PM,356.46,51.6,53.96,55.4,63.95,62.57,68.98,0
4/19/2020 2:00:00 PM,356.76,51.61,53.99,55.46,64.01,62.65,69.03,0
4/19/2020 1:00:00 PM,357.01,51.62,54.04,55.5,64.04,62.74,69.07,0
4/19/2020 12:00:00 PM,357.33,51.67,54.06,55.55,64.1,62.82,69.12,0
4/19/2020 11:00:00 AM,357.61,51.72,54.09,55.61,64.14,62.91,69.15,0
4/19/2020 10:00:00 AM,357.98,51.8,54.14,55.63,64.2,63.01,69.21,0
4/19/2020 9:00:00 AM,358.2,51.86,54.16,55.66,64.23,63.06,69.22,0
4/19/2020 8:00:00 AM,358.36,51.92,54.18,55.67,64.26,63.1,69.23,0
4/19/2020 7:00:00 AM,358.45,52,54.19,55.66,64.27,63.1,69.23,0
4/19/2020 6:00:00 AM,358.46,52.04,54.19,55.65,64.27,63.08,69.22,0
4/19/2020 5:00:00 AM,358.48,52.08,54.19,55.66,64.27,63.07,69.22,0
4/19/2020 4:00:00 AM,358.5,52.12,54.19,55.63,64.27,63.06,69.22,0
4/19/2020 3:00:00 AM,358.47,52.16,54.18,55.63,64.26,63.05,69.19,0
4/19/2020 2:00:00 AM,358.49,52.19,54.18,55.62,64.27,63.04,69.19,0
4/19/2020 1:00:00 AM,358.47,52.21,54.17,55.61,64.26,63.03,69.18,0
4/19/2020 12:00:00 AM,358.43,52.23,54.16,55.6,64.26,63.02,69.17,0
