Agri-Park East Pump,Flow Total 1,Avg Flow 1
4/25/2020 4:00:00 AM,581.6,0
4/25/2020 3:00:00 AM,581.6,0
4/25/2020 2:00:00 AM,581.6,0
4/25/2020 1:00:00 AM,581.6,0
4/25/2020 12:00:00 AM,581.6,0
4/24/2020 11:00:00 PM,581.6,0
4/24/2020 10:00:00 PM,581.6,0
4/24/2020 9:00:00 PM,581.6,0
4/24/2020 8:00:00 PM,581.6,0
4/24/2020 7:00:00 PM,581.6,0
4/24/2020 6:00:00 PM,581.6,0
4/24/2020 5:00:00 PM,581.6,0
4/24/2020 4:00:00 PM,581.6,0
4/24/2020 3:00:00 PM,581.6,351
4/24/2020 2:00:00 PM,581.5,913.5
4/24/2020 1:00:00 PM,581.4,914
4/24/2020 12:00:00 PM,581.2,915
4/24/2020 11:00:00 AM,581,918
4/24/2020 10:00:00 AM,580.9,918
4/24/2020 9:00:00 AM,580.7,918
4/24/2020 8:00:00 AM,580.5,921
4/24/2020 7:00:00 AM,580.4,924
4/24/2020 6:00:00 AM,580.2,918
4/24/2020 5:00:00 AM,580,918
4/24/2020 4:00:00 AM,579.9,918
4/24/2020 3:00:00 AM,579.7,918
4/24/2020 2:00:00 AM,579.5,922
4/24/2020 1:00:00 AM,579.4,921
4/24/2020 12:00:00 AM,579.2,919.5
4/23/2020 11:00:00 PM,579,921
4/23/2020 10:00:00 PM,578.8,924
4/23/2020 9:00:00 PM,578.7,921
4/23/2020 8:00:00 PM,578.5,924
4/23/2020 7:00:00 PM,578.3,921
4/23/2020 6:00:00 PM,578.1,922
4/23/2020 5:00:00 PM,578,924
4/23/2020 4:00:00 PM,577.8,919.5
4/23/2020 3:00:00 PM,577.6,916.5
4/23/2020 2:00:00 PM,577.5,906
4/23/2020 1:00:00 PM,577.3,904.5
4/23/2020 12:00:00 PM,577.1,906
4/23/2020 11:00:00 AM,577,906
4/23/2020 10:00:00 AM,576.8,908
4/23/2020 9:00:00 AM,576.7,910.5
4/23/2020 8:00:00 AM,576.5,913.5
4/23/2020 7:00:00 AM,576.3,913.5
4/23/2020 6:00:00 AM,576.1,912
4/23/2020 5:00:00 AM,576,910.5
4/23/2020 4:00:00 AM,575.8,910.5
4/23/2020 3:00:00 AM,575.6,912
4/23/2020 2:00:00 AM,575.5,910.5
4/23/2020 1:00:00 AM,575.3,912
4/23/2020 12:00:00 AM,575.1,912
4/22/2020 11:00:00 PM,574.9,914
4/22/2020 10:00:00 PM,574.8,912
4/22/2020 9:00:00 PM,574.6,912
4/22/2020 8:00:00 PM,574.5,909
4/22/2020 7:00:00 PM,574.3,908
4/22/2020 6:00:00 PM,574.1,910.5
4/22/2020 5:00:00 PM,574,907.5
4/22/2020 4:00:00 PM,573.8,912
4/22/2020 3:00:00 PM,573.6,914
4/22/2020 2:00:00 PM,573.5,898.5
4/22/2020 1:00:00 PM,573.3,900
4/22/2020 12:00:00 PM,573.1,900
4/22/2020 11:00:00 AM,572.9,900
4/22/2020 10:00:00 AM,572.8,898.5
4/22/2020 9:00:00 AM,572.6,898.5
4/22/2020 8:00:00 AM,572.4,954
4/22/2020 7:00:00 AM,572.3,990
4/22/2020 6:00:00 AM,572.1,993
4/22/2020 5:00:00 AM,571.9,915
4/22/2020 4:00:00 AM,571.7,913.5
4/22/2020 3:00:00 AM,571.6,912
4/22/2020 2:00:00 AM,571.4,913.5
4/22/2020 1:00:00 AM,571.2,918
4/22/2020 12:00:00 AM,571.1,916.5
4/21/2020 11:00:00 PM,570.9,916
4/21/2020 10:00:00 PM,570.7,918
4/21/2020 9:00:00 PM,570.6,918
4/21/2020 8:00:00 PM,570.4,918
4/21/2020 7:00:00 PM,570.2,918
4/21/2020 6:00:00 PM,570.1,918
4/21/2020 5:00:00 PM,569.9,754.5
4/21/2020 4:00:00 PM,569.7,73.5
4/21/2020 3:00:00 PM,569.7,0
4/21/2020 2:00:00 PM,569.7,0
4/21/2020 1:00:00 PM,569.7,0
4/21/2020 12:00:00 PM,569.7,0
4/21/2020 11:00:00 AM,569.7,0
4/21/2020 10:00:00 AM,569.7,0
4/21/2020 9:00:00 AM,569.7,0
4/21/2020 8:00:00 AM,569.7,0
4/21/2020 7:00:00 AM,569.7,0
4/21/2020 6:00:00 AM,569.7,0
4/21/2020 5:00:00 AM,569.7,0
4/21/2020 4:00:00 AM,569.7,0
4/21/2020 3:00:00 AM,569.7,0
4/21/2020 2:00:00 AM,569.7,0
4/21/2020 1:00:00 AM,569.7,0
4/21/2020 12:00:00 AM,569.7,0
